ProviderId,reference,price
292,MOU0101LOG,9999.0
292,CHO4188TAU,1089099.0
292,CHO4201TAU,1210199.0
292,CHO4232TAU,429299.0
292,SIL0125INM,359999.0
292,PLA3523ORL,242599.0
292,PLA3505ORL,336499.0
292,CON0002TAU,638099.0
292,BIC2905EUR,452199.0
292,CUC0603ORL,454399.0
292,ENV3500TSA,1621299.0
292,CUB0006FPH,49899.0
292,CUB0016FPH,74399.0
292,ESC1251ORL,111799.0
292,ESC1253ORL,111799.0
292,CUB0007FPH,49899.0
292,CAF3025NES,307099.0
292,COC2107ESC,373199.0
292,PLA3504ORL,326399.0
292,COR5632PHI,68799.0
292,SAB0001FPH,37299.0
292,MOD0201ORL,483799.0
292,JGO0002BEL,22299.0
292,MUL0706ORL,136599.0
292,CUB0002FPH,74399.0
292,MUL0710ORL,121899.0
292,PLA0132ORL,619099.0
292,CHO4577TAU,991299.0
292,CON0005TAU,265399.0
292,COR8050ALE,30099.0
292,MCA3706PHI,849099.0
292,ESC0985DEL,215899.0
292,PAV8970OST,99999.0
292,PLA2473SML,49599.0
292,CAL1801IDP,25299.0
292,CAL8195LIL,76099.0
292,SOP2345AVO,21399.0
292,SEC5764GAM,61999.0
292,PUF0150KAB,40499.0
292,MQC1605SIN,333899.0
292,RAC5051DEL,319299.0
292,CHO0818IDL,127999.0
292,KIT5223MOT,541899.0
292,PUF0831KAB,50699.0
292,VAP9250LIL,58099.0
292,PUF0115KAB,21999.0
292,BIB1405ORL,147299.0
292,MES0892DEL,111799.0
292,PAV0165LIL,41199.0
292,EST0051ESK,289699.0
292,JGO0008FPH,66199.0
292,CON0008TAU,802999.0
292,VEN2010MDA,91999.0
292,PLT0471BES,87499.0
292,JGO0012FPH,66199.0
292,JGO0005FPH,37299.0
292,FEE0400NEB,805699.0
292,FEE3100NEB,655399.0
292,MES0107ORL,53099.0
292,CON0001TAU,638099.0
292,PAR6005JBL,239999.0
292,IMP3250EPS,516499.0
292,CAF8501SML,178899.0
292,CHO5013IDL,356999.0
292,CHO9840IDL,181399.0
292,CHO9888IDL,360499.0
292,CHO9994IDL,221999.0
292,KIT1329MOT,295599.0
292,ENV1400TSA,391199.0
292,TUR2010LIL,91899.0
292,MES0112ORL,97599.0
